playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode,Category
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.812,0.796,8,-10.548,1,0.0356,0.00826,0.921,0.365,0.961,125.976,5krhFNgUcYHwXlNPJJYzFM,https://api.spotify.com/v1/audio-analysis/5krhFNgUcYHwXlNPJJYzFM,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,249678,FALSE,FALSE,https://api.spotify.com/v1/tracks/5krhFNgUcYHwXlNPJJYzFM,FALSE,Tell Me Something Good,77,https://p.scdn.co/mp3-preview/bc9961f44c707270f80776c50ca2056a3df422b2?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:5krhFNgUcYHwXlNPJJYzFM,single,,,https://api.spotify.com/v1/albums/4tyukGQ3uDTgjLHxHZocH4,4tyukGQ3uDTgjLHxHZocH4,,Tell Me Something Good,2021-06-25,day,2,album,spotify:album:4tyukGQ3uDTgjLHxHZocH4,https://open.spotify.com/album/4tyukGQ3uDTgjLHxHZocH4,GBJX32163033,https://open.spotify.com/track/5krhFNgUcYHwXlNPJJYzFM,NA,G#,major,G# major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.805,0.466,9,-8.644,0,0.181,0.151,0,0.102,0.691,114.9,3Falq0rEoroeaZqNp9UDIY,https://api.spotify.com/v1/audio-analysis/3Falq0rEoroeaZqNp9UDIY,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,156000,FALSE,FALSE,https://api.spotify.com/v1/tracks/3Falq0rEoroeaZqNp9UDIY,FALSE,Zij Wil Mij,76,https://p.scdn.co/mp3-preview/28b9be33a70b051075f1ad0b81775e75c7f93570?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:3Falq0rEoroeaZqNp9UDIY,single,,,https://api.spotify.com/v1/albums/0NIlQZDDCGRMDuZbujA2ZR,0NIlQZDDCGRMDuZbujA2ZR,,Zij Wil Mij,2021-12-31,day,1,album,spotify:album:0NIlQZDDCGRMDuZbujA2ZR,https://open.spotify.com/album/0NIlQZDDCGRMDuZbujA2ZR,NLZ292100231,https://open.spotify.com/track/3Falq0rEoroeaZqNp9UDIY,NA,A,minor,A minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.775,0.608,0,-8.087,1,0.0518,0.0579,6.75e-4,0.0605,0.316,101.995,1HZQxsJHV5cZmSBZBDuhXH,https://api.spotify.com/v1/audio-analysis/1HZQxsJHV5cZmSBZBDuhXH,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,144705,FALSE,FALSE,https://api.spotify.com/v1/tracks/1HZQxsJHV5cZmSBZBDuhXH,FALSE,No Fool,51,NA,TRUE,1,track,spotify:track:1HZQxsJHV5cZmSBZBDuhXH,single,,,https://api.spotify.com/v1/albums/6RPCehQmjAX0JRR6z9oAyW,6RPCehQmjAX0JRR6z9oAyW,,No Fool,2022-03-09,day,1,album,spotify:album:6RPCehQmjAX0JRR6z9oAyW,https://open.spotify.com/album/6RPCehQmjAX0JRR6z9oAyW,BEUM72200047,https://open.spotify.com/track/1HZQxsJHV5cZmSBZBDuhXH,NA,C,major,C major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.726,0.827,1,-3.941,0,0.0341,0.029,0,0.223,0.479,123.003,4tS2pyUXiaTjHK7vCBomyF,https://api.spotify.com/v1/audio-analysis/4tS2pyUXiaTjHK7vCBomyF,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,229133,FALSE,FALSE,https://api.spotify.com/v1/tracks/4tS2pyUXiaTjHK7vCBomyF,FALSE,Don't Break the Heart,76,https://p.scdn.co/mp3-preview/4ea6977aa65e4406b087382afb6278209acd5f4a?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:4tS2pyUXiaTjHK7vCBomyF,album,,,https://api.spotify.com/v1/albums/6dfAua5R07Ex8evOwz5sUU,6dfAua5R07Ex8evOwz5sUU,,Evering Road (Special Edition),2021-09-03,day,21,album,spotify:album:6dfAua5R07Ex8evOwz5sUU,https://open.spotify.com/album/6dfAua5R07Ex8evOwz5sUU,GBARL2101166,https://open.spotify.com/track/4tS2pyUXiaTjHK7vCBomyF,NA,C#,minor,C# minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.41,0.881,2,-3.502,1,0.087,4.06e-4,4.26e-5,0.922,0.357,165.006,2AAyBZmMVZSZfgzXRYJOWQ,https://api.spotify.com/v1/audio-analysis/2AAyBZmMVZSZfgzXRYJOWQ,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,159096,FALSE,TRUE,https://api.spotify.com/v1/tracks/2AAyBZmMVZSZfgzXRYJOWQ,FALSE,emo girl (feat. WILLOW),84,NA,TRUE,1,track,spotify:track:2AAyBZmMVZSZfgzXRYJOWQ,single,,,https://api.spotify.com/v1/albums/1BnZXtDOHSW7tx72fPAhyA,1BnZXtDOHSW7tx72fPAhyA,,emo girl (feat. WILLOW),2022-02-04,day,1,album,spotify:album:1BnZXtDOHSW7tx72fPAhyA,https://open.spotify.com/album/1BnZXtDOHSW7tx72fPAhyA,USUM72112365,https://open.spotify.com/track/2AAyBZmMVZSZfgzXRYJOWQ,NA,D,major,D major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.673,0.729,6,-4.879,1,0.0496,0.083,0,0.1,0.675,122.023,2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/audio-analysis/2Xy1UIVfOlukyye6Fd0wrI,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,169672,FALSE,FALSE,https://api.spotify.com/v1/tracks/2Xy1UIVfOlukyye6Fd0wrI,FALSE,Follow Me,82,https://p.scdn.co/mp3-preview/09cc56d827a3049f26fda17c56e3410c093a8e06?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,single,,,https://api.spotify.com/v1/albums/63P6lbTxTP2OpbC7SOrIfK,63P6lbTxTP2OpbC7SOrIfK,,Follow Me,2021-12-10,day,1,album,spotify:album:63P6lbTxTP2OpbC7SOrIfK,https://open.spotify.com/album/63P6lbTxTP2OpbC7SOrIfK,USQX92105570,https://open.spotify.com/track/2Xy1UIVfOlukyye6Fd0wrI,NA,F#,major,F# major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.956,0.417,7,-7.892,0,0.0926,0.572,7.1e-4,0.0782,0.714,108.015,3s1KwrLP0NlFWiWbjz6bfQ,https://api.spotify.com/v1/audio-analysis/3s1KwrLP0NlFWiWbjz6bfQ,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,187111,FALSE,TRUE,https://api.spotify.com/v1/tracks/3s1KwrLP0NlFWiWbjz6bfQ,FALSE,Peru,86,https://p.scdn.co/mp3-preview/85bd0db5a039478486eca73b67b1103baa0d0808?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:3s1KwrLP0NlFWiWbjz6bfQ,single,,,https://api.spotify.com/v1/albums/72hpBprZjtHAgsRTIUKrKO,72hpBprZjtHAgsRTIUKrKO,,Peru,2021-12-23,day,1,album,spotify:album:72hpBprZjtHAgsRTIUKrKO,https://open.spotify.com/album/72hpBprZjtHAgsRTIUKrKO,USUYG1403104,https://open.spotify.com/track/3s1KwrLP0NlFWiWbjz6bfQ,NA,G,minor,G minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.691,0.733,11,-6.887,0,0.0572,0.0212,5.61e-5,0.0894,0.834,128.038,72EaWichAXl7tTulGwxCKO,https://api.spotify.com/v1/audio-analysis/72EaWichAXl7tTulGwxCKO,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,232120,FALSE,FALSE,https://api.spotify.com/v1/tracks/72EaWichAXl7tTulGwxCKO,FALSE,Waterfall,75,https://p.scdn.co/mp3-preview/1675aea17e89aba9f10f47478ecc10f944e217b0?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:72EaWichAXl7tTulGwxCKO,single,,,https://api.spotify.com/v1/albums/5lLpdj3vBItlhNW9BxY2TK,5lLpdj3vBItlhNW9BxY2TK,,Waterfall,2022-03-22,day,1,album,spotify:album:5lLpdj3vBItlhNW9BxY2TK,https://open.spotify.com/album/5lLpdj3vBItlhNW9BxY2TK,GBAKX2200022,https://open.spotify.com/track/72EaWichAXl7tTulGwxCKO,NA,B,minor,B minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-5,0.304,0.494,121.963,1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,237720,FALSE,FALSE,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,FALSE,Infinity,96,https://p.scdn.co/mp3-preview/3b832402a7ef08d768b9a97e7d0738c0cd9a6dbb?cid=f2b7202586c7484388897a75ab4a7199,TRUE,12,track,spotify:track:1SOClUWhOi8vHZYMz3GluK,album,,,https://api.spotify.com/v1/albums/6MuWCR3WPjwyKhqsTKLZ3z,6MuWCR3WPjwyKhqsTKLZ3z,,Feel Something,2017-06-23,day,12,album,spotify:album:6MuWCR3WPjwyKhqsTKLZ3z,https://open.spotify.com/album/6MuWCR3WPjwyKhqsTKLZ3z,USAT21700859,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,NA,B,minor,B minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.695,0.54,4,-5.688,1,0.0491,0.299,0,0.369,0.415,121.947,6tGXzXwj350NzXzB8gJihK,https://api.spotify.com/v1/audio-analysis/6tGXzXwj350NzXzB8gJihK,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,168551,FALSE,TRUE,https://api.spotify.com/v1/tracks/6tGXzXwj350NzXzB8gJihK,FALSE,abcdefu,56,https://p.scdn.co/mp3-preview/99df0f0c5962a3be96a3dcc018878f16ce1618c6?cid=f2b7202586c7484388897a75ab4a7199,TRUE,2,track,spotify:track:6tGXzXwj350NzXzB8gJihK,single,,,https://api.spotify.com/v1/albums/5FtnHusJtyBPBuogXD2NNR,5FtnHusJtyBPBuogXD2NNR,,abcdefu (demo),2021-09-10,day,2,album,spotify:album:5FtnHusJtyBPBuogXD2NNR,https://open.spotify.com/album/5FtnHusJtyBPBuogXD2NNR,USAT22103652,https://open.spotify.com/track/6tGXzXwj350NzXzB8gJihK,NA,E,major,E major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.539,0.708,5,-6.189,1,0.0976,0.0129,0,0.14,0.381,123.039,0JpEMzTHbt2zBIXrntrXzG,https://api.spotify.com/v1/audio-analysis/0JpEMzTHbt2zBIXrntrXzG,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,186140,FALSE,FALSE,https://api.spotify.com/v1/tracks/0JpEMzTHbt2zBIXrntrXzG,FALSE,Young Right Now,85,https://p.scdn.co/mp3-preview/3389c98dfe3f63f0a0d0036b2d8f886ae7e45bfa?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:0JpEMzTHbt2zBIXrntrXzG,single,,,https://api.spotify.com/v1/albums/31t9iLimmriRn3Mviqywzw,31t9iLimmriRn3Mviqywzw,,Young Right Now,2021-11-12,day,1,album,spotify:album:31t9iLimmriRn3Mviqywzw,https://open.spotify.com/album/31t9iLimmriRn3Mviqywzw,DEA622101193,https://open.spotify.com/track/0JpEMzTHbt2zBIXrntrXzG,NA,F,major,F major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.603,0.738,7,-5.464,0,0.0646,0.037,2.24e-6,0.16,0.327,132.047,4ppG3XawSqo2b0qpq4E3vb,https://api.spotify.com/v1/audio-analysis/4ppG3XawSqo2b0qpq4E3vb,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,207727,FALSE,FALSE,https://api.spotify.com/v1/tracks/4ppG3XawSqo2b0qpq4E3vb,FALSE,Hold On,65,https://p.scdn.co/mp3-preview/44f98cf6a2e5573bc5a3af145e6a6bd947f3659a?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:4ppG3XawSqo2b0qpq4E3vb,single,,,https://api.spotify.com/v1/albums/0kaFdFt1Viu5wUteh5IZs3,0kaFdFt1Viu5wUteh5IZs3,,Hold On,2021-09-10,day,1,album,spotify:album:0kaFdFt1Viu5wUteh5IZs3,https://open.spotify.com/album/0kaFdFt1Viu5wUteh5IZs3,NLF712107705,https://open.spotify.com/track/4ppG3XawSqo2b0qpq4E3vb,NA,G,minor,G minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.621,0.747,11,-5.084,1,0.0337,0.222,1.94e-4,0.147,0.426,124.015,3LEgGAl9zLcQWGTp7ptqtQ,https://api.spotify.com/v1/audio-analysis/3LEgGAl9zLcQWGTp7ptqtQ,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,188894,FALSE,FALSE,https://api.spotify.com/v1/tracks/3LEgGAl9zLcQWGTp7ptqtQ,FALSE,Don’t Wake Me Up,83,NA,TRUE,1,track,spotify:track:3LEgGAl9zLcQWGTp7ptqtQ,single,,,https://api.spotify.com/v1/albums/6ydP9IJkzpippCnXf2bpNs,6ydP9IJkzpippCnXf2bpNs,,Don’t Wake Me Up,2022-01-07,day,1,album,spotify:album:6ydP9IJkzpippCnXf2bpNs,https://open.spotify.com/album/6ydP9IJkzpippCnXf2bpNs,GBUM72107793,https://open.spotify.com/track/3LEgGAl9zLcQWGTp7ptqtQ,NA,B,major,B major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-6,0.0921,0.699,110.054,6f5ExP43esnvdKPddwKXJH,https://api.spotify.com/v1/audio-analysis/6f5ExP43esnvdKPddwKXJH,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,160656,FALSE,FALSE,https://api.spotify.com/v1/tracks/6f5ExP43esnvdKPddwKXJH,FALSE,Better Days (NEIKED x Mae Muller x Polo G),91,NA,TRUE,1,track,spotify:track:6f5ExP43esnvdKPddwKXJH,single,,,https://api.spotify.com/v1/albums/2wcv0lHk5fUYyNGKugGa7q,2wcv0lHk5fUYyNGKugGa7q,,Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,day,1,album,spotify:album:2wcv0lHk5fUYyNGKugGa7q,https://open.spotify.com/album/2wcv0lHk5fUYyNGKugGa7q,GBUM72106057,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH,NA,C,minor,C minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.603,0.473,5,-7.23,1,0.0511,0.616,0,0.31,0.446,109.494,5S9Zs5g9lTWnLIboN1pdlU,https://api.spotify.com/v1/audio-analysis/5S9Zs5g9lTWnLIboN1pdlU,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,175344,FALSE,FALSE,https://api.spotify.com/v1/tracks/5S9Zs5g9lTWnLIboN1pdlU,FALSE,Fingers Crossed,77,NA,TRUE,1,track,spotify:track:5S9Zs5g9lTWnLIboN1pdlU,single,,,https://api.spotify.com/v1/albums/1UPlwdM0JYNwlDcKbeXrKZ,1UPlwdM0JYNwlDcKbeXrKZ,,Fingers Crossed,2022-01-05,day,1,album,spotify:album:1UPlwdM0JYNwlDcKbeXrKZ,https://open.spotify.com/album/1UPlwdM0JYNwlDcKbeXrKZ,TCAFY2118876,https://open.spotify.com/track/5S9Zs5g9lTWnLIboN1pdlU,NA,F,major,F major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,3,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,184447,FALSE,FALSE,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,FALSE,MIDDLE OF THE NIGHT,97,https://p.scdn.co/mp3-preview/01c7e5d3addb5c2f8535145f0136087836882525?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:58HvfVOeJY7lUuCqF0m3ly,single,,,https://api.spotify.com/v1/albums/4hYYpUC8Ewb74tP23Y1lmM,4hYYpUC8Ewb74tP23Y1lmM,,MIDDLE OF THE NIGHT,2020-01-10,day,1,album,spotify:album:4hYYpUC8Ewb74tP23Y1lmM,https://open.spotify.com/album/4hYYpUC8Ewb74tP23Y1lmM,USRC11903813,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,NA,E,minor,E minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.534,0.725,1,-3.906,1,0.046,0.091,0,0.0264,0.55,88.098,3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,225148,FALSE,FALSE,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,FALSE,Oh My God,92,https://p.scdn.co/mp3-preview/52c6f8030e09af6ba724ded06a9c5d103d9d2e65?cid=f2b7202586c7484388897a75ab4a7199,TRUE,5,track,spotify:track:3Kkjo3cT83cw09VJyrLNwX,album,,,https://api.spotify.com/v1/albums/21jF5jlMtzo94wbxmJ18aa,21jF5jlMtzo94wbxmJ18aa,,30,2021-11-19,day,12,album,spotify:album:21jF5jlMtzo94wbxmJ18aa,https://open.spotify.com/album/21jF5jlMtzo94wbxmJ18aa,USSM12105973,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX,NA,C#,major,C# major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.48,0.87,1,-4.792,1,0.0362,0.00438,0.00603,0.0826,0.584,161.953,5rF6YUIlgiat22OT1lWspJ,https://api.spotify.com/v1/audio-analysis/5rF6YUIlgiat22OT1lWspJ,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,297933,FALSE,TRUE,https://api.spotify.com/v1/tracks/5rF6YUIlgiat22OT1lWspJ,FALSE,Seventeen Going Under,81,NA,TRUE,1,track,spotify:track:5rF6YUIlgiat22OT1lWspJ,album,,,https://api.spotify.com/v1/albums/4FKOLaEGqA7ZFYYW5r4X9z,4FKOLaEGqA7ZFYYW5r4X9z,,Seventeen Going Under (Deluxe),2021-10-08,day,16,album,spotify:album:4FKOLaEGqA7ZFYYW5r4X9z,https://open.spotify.com/album/4FKOLaEGqA7ZFYYW5r4X9z,GBUM72103036,https://open.spotify.com/track/5rF6YUIlgiat22OT1lWspJ,NA,C#,major,C# major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.763,0.661,4,-5.592,0,0.056,0.169,0,0.117,0.632,95.002,2SUxn2O9NHL6GHGQFgwCY0,https://api.spotify.com/v1/audio-analysis/2SUxn2O9NHL6GHGQFgwCY0,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,153626,FALSE,FALSE,https://api.spotify.com/v1/tracks/2SUxn2O9NHL6GHGQFgwCY0,FALSE,2step,78,https://p.scdn.co/mp3-preview/87cc1598ed7fefec28579e56ed80a158076f6cb9?cid=f2b7202586c7484388897a75ab4a7199,TRUE,9,track,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,album,,,https://api.spotify.com/v1/albums/32iAEBstCjauDhyKpGjTuq,32iAEBstCjauDhyKpGjTuq,,=,2021-10-29,day,14,album,spotify:album:32iAEBstCjauDhyKpGjTuq,https://open.spotify.com/album/32iAEBstCjauDhyKpGjTuq,GBAHS2100677,https://open.spotify.com/track/2SUxn2O9NHL6GHGQFgwCY0,NA,E,minor,E minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.777,0.827,11,-5.744,0,0.0322,0.0372,0.00228,0.275,0.619,122.061,1xN6sq9RPSakAs4FlSsnhM,https://api.spotify.com/v1/audio-analysis/1xN6sq9RPSakAs4FlSsnhM,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,145696,FALSE,FALSE,https://api.spotify.com/v1/tracks/1xN6sq9RPSakAs4FlSsnhM,FALSE,Million Moons,61,https://p.scdn.co/mp3-preview/acc1660b9d7676030c9e2421df0366b1d9fe4dc0?cid=f2b7202586c7484388897a75ab4a7199,TRUE,1,track,spotify:track:1xN6sq9RPSakAs4FlSsnhM,single,,,https://api.spotify.com/v1/albums/7KxF9vn4CflwjJDoLqgrnR,7KxF9vn4CflwjJDoLqgrnR,,Million Moons,2021-10-29,day,1,album,spotify:album:7KxF9vn4CflwjJDoLqgrnR,https://open.spotify.com/album/7KxF9vn4CflwjJDoLqgrnR,BEN582100945,https://open.spotify.com/track/1xN6sq9RPSakAs4FlSsnhM,NA,B,minor,B minor,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.624,0.86,8,-3.012,1,0.124,0.0704,0,0.0819,0.816,100.897,0fQfJFfngYfG26560HLMLN,https://api.spotify.com/v1/audio-analysis/0fQfJFfngYfG26560HLMLN,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,212668,FALSE,FALSE,https://api.spotify.com/v1/tracks/0fQfJFfngYfG26560HLMLN,FALSE,Dynamite,78,NA,TRUE,1,track,spotify:track:0fQfJFfngYfG26560HLMLN,single,,,https://api.spotify.com/v1/albums/50olq3HtK70p3MOSB9hNj8,50olq3HtK70p3MOSB9hNj8,,Dynamite,2021-10-22,day,1,album,spotify:album:50olq3HtK70p3MOSB9hNj8,https://open.spotify.com/album/50olq3HtK70p3MOSB9hNj8,GBUM72106932,https://open.spotify.com/track/0fQfJFfngYfG26560HLMLN,NA,G#,major,G# major,Summer
37i9dQZF1DXcx1szy2g67M,Summer '22,https://i.scdn.co/image/ab67706f00000003835b7c5625fe92e2a09ae20b,Spotify,spotify,0.638,0.718,0,-3.995,0,0.0254,0.175,0,0.182,0.418,101.013,3AT0yKs2cWdKII3JBxzmqv,https://api.spotify.com/v1/audio-analysis/3AT0yKs2cWdKII3JBxzmqv,4,2022-04-06T15:42:59Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,194453,FALSE,FALSE,https://api.spotify.com/v1/tracks/3AT0yKs2cWdKII3JBxzmqv,FALSE,Hard To Say Goodbye,73,NA,TRUE,1,track,spotify:track:3AT0yKs2cWdKII3JBxzmqv,single,,,https://api.spotify.com/v1/albums/0DZ46L4j2aobagYvXWQ8GI,0DZ46L4j2aobagYvXWQ8GI,,Hard To Say Goodbye,2021-08-11,day,2,album,spotify:album:0DZ46L4j2aobagYvXWQ8GI,https://open.spotify.com/album/0DZ46L4j2aobagYvXWQ8GI,NLP3D2000008,https://open.spotify.com/track/3AT0yKs2cWdKII3JBxzmqv,NA,C,minor,C minor,Summer
